Price,('Close', 'METR.BA'),('High', 'METR.BA'),('Low', 'METR.BA'),('Open', 'METR.BA'),('Volume', 'METR.BA')
Ticker,METR.BA,METR.BA,METR.BA,METR.BA,METR.BA
Date,,,,,
2023-09-06,285.5,299.5,285.0,290.0,5435
2023-09-07,268.0,295.0,261.0,289.0,24830
2023-09-08,265.5,274.5,258.0,268.0,19631
2023-09-11,243.25,269.5,230.0,265.5,67776
2023-09-12,263.0,266.5,222.0,243.0,23816
2023-09-13,264.0,265.0,253.0,262.5,25129
2023-09-14,271.0,287.0,253.0,264.0,15559
2023-09-15,270.5,284.0,261.0,284.0,10513
2023-09-18,263.0,270.5,250.0,269.0,44482
2023-09-19,259.5,276.5,255.0,259.0,23281
2023-09-20,250.5,260.0,250.0,260.0,30976
2023-09-21,237.75,257.0,226.5,255.0,66010
2023-09-22,230.0,244.0,228.0,235.0,40068
2023-09-25,222.75,236.5,221.0,230.0,72612
2023-09-26,217.75,229.0,217.25,219.5,19012
2023-09-27,222.0,226.0,212.0,214.0,40387
2023-09-28,226.75,232.0,222.0,226.0,40559
2023-09-29,223.25,232.0,222.0,232.0,12005
2023-10-02,216.25,222.5,209.0,218.0,39890
2023-10-03,218.5,220.0,210.0,210.0,22551
2023-10-04,226.25,230.0,210.0,220.0,40612
2023-10-05,242.75,243.5,230.0,230.0,27398
2023-10-06,257.0,261.5,243.0,243.0,8874
2023-10-09,254.5,260.0,249.0,260.0,35088
2023-10-10,267.0,272.0,255.0,260.0,45787
2023-10-11,259.0,276.0,253.0,270.5,83736
2023-10-12,291.0,292.0,255.0,259.5,54621
2023-10-17,306.0,320.0,294.0,295.0,37144
2023-10-18,295.0,315.0,289.5,309.0,30206
2023-10-19,275.0,294.0,265.0,294.0,66637
2023-10-20,284.0,288.0,266.5,266.5,77047
2023-10-23,270.0,283.5,250.0,283.5,26030
2023-10-24,258.5,270.0,241.0,270.0,49190
2023-10-25,261.0,264.5,240.0,260.0,11724
2023-10-26,260.5,269.0,255.5,269.0,6644
2023-10-27,252.0,268.0,250.0,261.0,2548
2023-10-30,232.75,260.0,232.0,260.0,8564
2023-10-31,229.0,237.5,228.0,228.0,7436
2023-11-01,260.5,280.0,228.0,239.5,5307
2023-11-02,262.0,271.0,255.0,267.0,7389
2023-11-03,260.0,270.0,255.0,263.0,8957
2023-11-07,256.0,260.0,250.0,260.0,14139
2023-11-08,238.0,255.0,230.5,255.0,8938
2023-11-09,239.25,243.0,235.0,241.0,27640
2023-11-10,252.0,253.0,243.0,243.0,10502
2023-11-13,245.0,251.0,243.5,250.0,6486
2023-11-14,239.25,247.0,235.0,247.0,10475
2023-11-15,235.5,242.0,230.0,237.0,6661
2023-11-16,230.5,241.0,222.25,241.0,13040
2023-11-17,238.0,240.0,230.5,231.0,27517
2023-11-21,294.0,318.0,271.0,315.0,95572
2023-11-22,325.0,344.0,284.0,284.0,99009
2023-11-23,385.5,388.0,330.0,330.0,120665
2023-11-24,445.5,475.0,386.5,390.0,115763
2023-11-27,397.5,449.0,390.0,430.0,92263
2023-11-28,387.5,414.0,383.0,390.0,89488
2023-11-29,426.5,440.0,390.0,390.0,67600
2023-11-30,443.0,448.0,408.0,430.0,24441
2023-12-01,505.0,520.0,430.0,437.0,55394
2023-12-04,548.0,559.0,508.0,508.0,75512
2023-12-05,625.5,640.0,565.0,565.0,107493
2023-12-06,727.5,760.0,640.0,640.0,220811
2023-12-07,776.5,786.5,740.0,756.0,131141
2023-12-11,773.5,818.0,725.5,786.5,81502
2023-12-12,772.5,776.0,745.0,775.0,120609
2023-12-13,735.0,930.0,711.0,800.0,65440
2023-12-14,753.5,780.0,735.0,760.0,47184
2023-12-15,734.0,786.0,720.0,750.0,21220
2023-12-18,778.0,785.0,761.0,762.0,111017
2023-12-19,786.0,813.0,751.0,780.0,137122
2023-12-20,808.5,825.0,795.0,800.0,53784
2023-12-21,854.5,860.0,811.0,829.5,51395
2023-12-22,867.5,870.0,827.0,870.0,9622
2023-12-26,808.5,929.5,795.0,900.0,71420
2023-12-27,752.0,845.0,730.0,845.0,67148
2023-12-28,740.5,769.0,711.0,750.0,47220
2023-12-29,768.0,789.0,726.5,759.0,23287
2024-01-02,799.0,825.0,767.5,770.0,31926
2024-01-03,803.0,820.0,799.0,820.0,39724
2024-01-04,797.5,843.0,783.0,803.5,55002
2024-01-05,829.0,839.0,790.5,825.0,33485
2024-01-08,951.0,994.0,833.0,840.0,75631
2024-01-09,1049.0,1100.0,955.0,990.0,131619
2024-01-10,1118.0,1133.0,1060.0,1060.0,103188
2024-01-11,1146.5,1160.0,1114.0,1115.0,120572
2024-01-12,1293.0,1300.0,1145.0,1189.0,125777
2024-01-15,1313.0,1375.0,1195.0,1293.0,107247
2024-01-16,1226.0,1390.0,1161.0,1310.0,124021
2024-01-17,1179.0,1290.0,1165.0,1227.0,155989
2024-01-18,1174.0,1193.0,1150.5,1178.0,87001
2024-01-19,1161.0,1193.5,1140.0,1190.0,107700
2024-01-22,1218.5,1265.0,1161.5,1161.5,93359
2024-01-23,1170.0,1265.0,1142.0,1265.0,50484
2024-01-24,1164.5,1190.0,1100.0,1190.0,69947
2024-01-25,1148.5,1176.0,1140.0,1165.0,115723
2024-01-26,1097.0,1185.0,1070.0,1150.0,84199
2024-01-29,1109.0,1165.0,1050.0,1150.0,70015
2024-01-30,1106.0,1142.0,1060.0,1110.0,113968
2024-01-31,1109.0,1215.5,1098.5,1108.0,149275
2024-02-01,1113.0,1159.0,1100.0,1109.0,113337
2024-02-02,1149.5,1175.0,1113.5,1134.0,121696
2024-02-05,1160.0,1213.0,1100.0,1179.0,89300
2024-02-06,1086.5,1190.0,1050.5,1169.0,48182
2024-02-07,994.5,1049.0,932.0,1047.0,164035
2024-02-08,917.0,995.0,905.0,993.0,87233
2024-02-09,917.5,945.0,901.0,917.0,108112
2024-02-14,1012.5,1060.0,919.0,920.0,62016
2024-02-15,990.0,1098.0,960.0,1055.0,75347
2024-02-16,925.0,1025.5,883.5,995.0,98545
2024-02-19,900.5,935.5,883.0,899.0,48330
2024-02-20,868.0,910.0,862.0,900.5,45955
2024-02-21,801.0,885.0,790.5,871.0,101489
2024-02-22,834.0,860.0,789.0,803.0,198190
2024-02-23,836.5,890.0,810.0,859.0,87536
2024-02-26,791.5,869.0,788.0,830.0,116593
2024-02-27,733.5,800.0,705.0,800.0,114211
2024-02-28,710.0,759.5,701.0,719.0,119992
2024-02-29,726.5,780.0,700.0,713.0,80545
2024-03-01,778.0,793.5,709.5,728.0,345145
2024-03-04,807.5,880.0,775.0,794.0,210093
2024-03-05,758.5,859.0,751.0,817.0,70443
2024-03-06,716.5,783.5,705.0,770.0,111388
2024-03-07,684.5,739.0,663.5,739.0,112958
2024-03-08,698.5,714.5,667.5,691.0,54796
2024-03-11,660.5,715.0,656.0,715.0,61257
2024-03-12,773.5,780.0,656.0,660.5,136624
2024-03-13,804.5,835.0,782.0,782.0,179887
2024-03-14,761.5,810.0,751.0,810.0,74556
2024-03-15,814.0,848.0,720.0,751.0,306369
2024-03-18,884.0,898.0,820.0,820.0,167065
2024-03-19,871.0,936.0,856.5,920.0,167719
2024-03-20,903.5,914.0,871.0,872.0,205590
2024-03-21,900.5,939.5,881.5,895.0,188360
2024-03-22,892.5,900.0,865.0,900.0,62214
2024-03-25,834.5,916.0,825.0,901.0,103380
2024-03-26,826.5,841.0,801.0,840.0,132872
2024-03-27,885.5,920.0,850.5,856.0,352542
2024-04-03,909.5,931.0,900.0,900.0,499656
2024-04-04,925.0,953.0,910.0,910.0,387598
2024-04-05,945.5,977.0,926.0,947.0,333560
2024-04-08,940.0,966.0,915.0,960.0,288547
2024-04-09,891.5,951.0,878.5,951.0,441062
2024-04-10,843.5,895.0,820.0,891.5,415008
2024-04-11,841.0,863.5,816.0,844.0,49765
2024-04-12,826.5,859.0,807.0,859.0,297681
2024-04-15,767.5,831.0,759.0,820.0,143942
2024-04-16,766.5,780.0,710.0,761.0,910591
2024-04-17,737.0,788.0,728.0,776.0,300592
2024-04-18,730.0,773.0,727.0,760.0,186762
2024-04-19,770.5,799.0,717.0,735.0,284711
2024-04-22,812.5,820.0,771.0,771.0,439327
2024-04-23,766.0,827.0,760.0,815.0,800797
2024-04-24,737.5,770.5,722.0,766.0,444734
2024-04-25,745.5,758.0,719.5,720.0,438849
2024-04-26,745.5,762.0,730.0,746.0,187866
2024-04-29,737.5,772.0,727.0,758.0,601376
2024-04-30,757.5,766.0,730.0,755.0,1201370
2024-05-02,778.5,800.0,742.5,769.0,1496897
2024-05-03,884.5,895.0,785.0,800.0,2259876
2024-05-06,987.0,998.0,911.0,911.0,1582378
2024-05-07,991.0,1060.0,980.0,1000.0,1016002
2024-05-08,1009.5,1015.0,973.0,1001.0,634424
2024-05-09,1015.5,1033.0,965.0,1008.0,568188
2024-05-10,1072.0,1090.0,998.5,1020.0,739216
2024-05-13,1033.0,1099.0,1028.0,1090.0,362753
2024-05-14,1054.5,1079.5,1007.5,1033.0,244650
2024-05-15,1147.0,1157.5,1055.0,1075.0,576594
2024-05-16,1198.0,1219.0,1120.0,1147.0,526093
2024-05-17,1137.0,1200.0,1131.0,1200.0,391089
2024-05-20,1115.5,1126.5,1070.0,1110.0,554404
2024-05-21,1079.0,1149.5,1076.0,1125.0,571087
2024-05-22,1030.5,1085.0,1027.0,1085.0,515784
2024-05-23,1077.0,1079.5,1005.0,1030.0,919248
2024-05-24,1070.0,1070.0,1070.0,1070.0,114
2024-05-27,1078.0,1095.5,1051.5,1074.5,281332
2024-05-28,1111.5,1125.0,1066.0,1087.0,1373665
2024-05-29,1109.0,1180.0,1092.0,1130.0,567778
2024-05-30,1113.0,1170.0,1102.0,1130.0,621814
2024-05-31,1105.0,1139.0,1075.0,1114.0,369608
2024-06-03,1095.0,1114.5,1092.0,1105.0,270925
2024-06-04,1045.5,1093.0,1025.5,1091.0,280366
2024-06-05,1035.5,1070.0,990.0,1038.0,279900
2024-06-06,957.5,1060.0,954.0,1029.0,408729
2024-06-07,1001.5,1019.0,959.5,959.5,248420
2024-06-10,1036.0,1040.0,975.0,1005.0,245904
2024-06-11,1008.5,1079.5,1004.0,1050.0,282909
2024-06-12,1023.5,1040.0,1011.0,1011.0,212251
2024-06-13,1048.5,1089.0,1025.0,1080.0,263747
2024-06-14,1050.0,1067.5,1037.5,1049.0,224598
2024-06-18,1038.5,1070.0,1035.5,1070.0,93939
2024-06-19,1042.5,1064.0,996.5,1037.5,170021
2024-06-24,1019.5,1040.0,1003.0,1039.5,126316
2024-06-25,1019.5,1039.0,999.0,1019.0,263134
2024-06-26,1079.0,1139.0,1004.0,1020.0,261403
2024-06-27,1106.0,1130.0,1081.0,1083.0,436555
2024-06-28,1075.5,1130.0,1055.0,1120.0,301420
2024-07-01,1030.0,1075.0,1017.0,1074.0,237509
2024-07-02,1039.0,1053.0,990.0,1037.0,169900
2024-07-03,1033.5,1067.5,1025.0,1050.0,191510
2024-07-04,1027.5,1047.0,1023.0,1046.0,142550
2024-07-05,1030.5,1040.0,1016.0,1027.5,199038
2024-07-08,1091.5,1138.0,1044.0,1044.0,1363874
2024-07-10,1180.0,1215.0,1090.0,1120.0,2292230
2024-07-11,1180.0,1260.0,1140.0,1215.0,2099263
2024-07-12,1150.0,1190.0,1125.0,1185.0,1475570
2024-07-15,1000.0,1160.0,985.0,1160.0,1308617
2024-07-16,995.0,1020.0,901.0,1015.0,1994030
2024-07-17,971.0,1020.0,950.0,950.0,915035
2024-07-18,969.0,990.0,960.0,976.0,616421
2024-07-19,965.0,998.0,958.0,981.0,578911
2024-07-22,965.0,985.0,955.0,985.0,660935
2024-07-23,965.0,984.0,957.0,970.0,1522636
2024-07-24,937.0,979.0,935.0,975.0,701771
2024-07-25,905.0,945.0,896.0,945.0,1450839
2024-07-26,921.0,930.0,908.0,930.0,339566
2024-07-29,884.0,929.0,879.0,920.0,575777
2024-07-30,838.0,890.0,833.0,885.0,661791
2024-07-31,880.0,889.0,835.0,856.0,213556
2024-08-01,897.0,905.0,860.0,895.0,813166
2024-08-02,906.0,933.0,862.0,870.0,549577
2024-08-05,855.0,887.0,830.0,836.0,2039291
2024-08-06,907.0,915.0,865.0,868.0,1625963
2024-08-07,922.0,938.0,896.0,929.0,1656677
2024-08-08,936.0,960.0,925.0,932.0,2259849
2024-08-09,916.0,949.0,901.0,945.0,2068501
2024-08-12,953.0,978.0,914.0,940.0,2045618
2024-08-13,1045.0,1060.0,980.0,983.0,3774201
2024-08-14,1045.0,1105.0,1005.0,1060.0,2724489
2024-08-15,1045.0,1075.0,1025.0,1060.0,1314509
2024-08-16,1025.0,1070.0,1015.0,1045.0,857015
2024-08-19,1085.0,1095.0,999.0,1025.0,2125436
2024-08-20,1115.0,1130.0,1050.0,1085.0,1827068
2024-08-21,1065.0,1135.0,1060.0,1100.0,1183291
2024-08-22,1015.0,1070.0,1010.0,1070.0,1003007
2024-08-23,1020.0,1045.0,1000.0,1025.0,2409615
2024-08-26,1010.0,1035.0,1005.0,1020.0,642350
2024-08-27,1005.0,1020.0,997.0,1020.0,550290
2024-08-28,1040.0,1045.0,991.0,991.0,1323375
2024-08-29,1075.0,1085.0,1030.0,1045.0,1070801
2024-08-30,1120.0,1160.0,1095.0,1105.0,1572257
2024-09-02,1155.0,1170.0,1125.0,1130.0,1119101
2024-09-03,1110.0,1150.0,1105.0,1145.0,907992
2024-09-04,1155.0,1165.0,1115.0,1115.0,955471
2024-09-05,1170.0,1200.0,1125.0,1170.0,1076107
2024-09-06,1130.0,1195.0,1125.0,1170.0,706891
2024-09-09,1200.0,1210.0,1130.0,1130.0,1134261
2024-09-10,1250.0,1255.0,1180.0,1205.0,2192656
2024-09-11,1260.0,1295.0,1240.0,1255.0,1198574
2024-09-12,1275.0,1295.0,1225.0,1280.0,1037168
2024-09-13,1240.0,1295.0,1225.0,1280.0,1738798
2024-09-16,1215.0,1265.0,1200.0,1245.0,1415425
2024-09-17,1220.0,1225.0,1185.0,1215.0,1125918
2024-09-18,1220.0,1235.0,1195.0,1225.0,740884
2024-09-19,1215.0,1240.0,1200.0,1235.0,539587
2024-09-20,1170.0,1225.0,1165.0,1225.0,784811
2024-09-23,1155.0,1180.0,1120.0,1180.0,1283868
2024-09-24,1160.0,1185.0,1140.0,1155.0,865494
2024-09-25,1145.0,1185.0,1130.0,1150.0,812822
2024-09-26,1115.0,1155.0,1110.0,1140.0,912798
2024-09-27,1115.0,1145.0,1110.0,1125.0,596643
2024-09-30,1070.0,1120.0,1055.0,1110.0,2565981
2024-10-01,1080.0,1100.0,1050.0,1060.0,3621678
2024-10-02,1075.0,1090.0,1075.0,1090.0,550649
2024-10-03,1080.0,1090.0,1075.0,1090.0,1550239
2024-10-04,1140.0,1145.0,1075.0,1075.0,3448715
2024-10-07,1150.0,1180.0,1130.0,1140.0,629838
2024-10-08,1155.0,1175.0,1145.0,1160.0,701002
2024-10-09,1185.0,1200.0,1140.0,1155.0,2390877
2024-10-10,1215.0,1225.0,1185.0,1200.0,1622854
2024-10-14,1215.0,1240.0,1200.0,1215.0,370991
2024-10-15,1195.0,1210.0,1185.0,1210.0,2622596
2024-10-16,1140.0,1210.0,1125.0,1195.0,1545519
2024-10-17,1165.0,1185.0,1130.0,1155.0,1156318
2024-10-18,1170.0,1185.0,1150.0,1165.0,286005
2024-10-21,1195.0,1205.0,1160.0,1170.0,454005
2024-10-22,1210.0,1220.0,1190.0,1210.0,753522
2024-10-23,1215.0,1230.0,1195.0,1215.0,838032
2024-10-24,1245.0,1250.0,1215.0,1240.0,1204305
2024-10-25,1250.0,1280.0,1245.0,1255.0,1081261
2024-10-28,1300.0,1320.0,1250.0,1250.0,1266193
2024-10-29,1400.0,1415.0,1310.0,1315.0,4050304
2024-10-30,1385.0,1480.0,1375.0,1445.0,2307736
2024-10-31,1450.0,1475.0,1355.0,1395.0,1906575
2024-11-01,1490.0,1525.0,1465.0,1470.0,1379306
2024-11-04,1550.0,1565.0,1490.0,1500.0,1161934
2024-11-05,1635.0,1735.0,1505.0,1585.0,3455694
2024-11-06,1605.0,1740.0,1580.0,1730.0,1766848
2024-11-07,1695.0,1725.0,1560.0,1620.0,2509061
2024-11-08,1650.0,1760.0,1590.0,1740.0,1619913
2024-11-11,1710.0,1720.0,1605.0,1655.0,1099617
2024-11-12,1745.0,1750.0,1695.0,1730.0,1119459
2024-11-13,1805.0,1840.0,1755.0,1770.0,1222745
2024-11-14,1835.0,1885.0,1820.0,1820.0,1312946
2024-11-15,1855.0,1875.0,1765.0,1840.0,2861365
2024-11-19,1930.0,1970.0,1905.0,1935.0,1672041
2024-11-20,2015.0,2030.0,1895.0,1960.0,2582568
2024-11-21,2045.0,2075.0,2010.0,2050.0,1997670
2024-11-22,2165.0,2170.0,2020.0,2075.0,1259665
2024-11-25,2190.0,2290.0,2120.0,2165.0,2226421
2024-11-26,2210.0,2245.0,2135.0,2225.0,1221375
2024-11-27,2200.0,2230.0,2165.0,2210.0,1973264
2024-11-28,2215.0,2230.0,2190.0,2215.0,558363
2024-11-29,2295.0,2300.0,2225.0,2245.0,1205750
2024-12-02,2510.0,2515.0,2290.0,2290.0,2029130
2024-12-03,2770.0,2790.0,2560.0,2560.0,3329107
2024-12-04,2700.0,2895.0,2520.0,2835.0,5144728
2024-12-05,2590.0,2750.0,2405.0,2745.0,4877797
2024-12-06,2525.0,2650.0,2470.0,2625.0,1687915
2024-12-09,2625.0,2680.0,2470.0,2470.0,1125466
2024-12-10,2700.0,2720.0,2625.0,2680.0,1453634
2024-12-11,2885.0,2900.0,2715.0,2750.0,1534838
2024-12-12,2865.0,2955.0,2830.0,2885.0,1270654
2024-12-13,2910.0,2930.0,2810.0,2855.0,1471871
2024-12-16,2995.0,3020.0,2930.0,2965.0,1416427
2024-12-17,3000.0,3050.0,2850.0,3050.0,1581978
2024-12-18,2900.0,3015.0,2825.0,2990.0,1198400
2024-12-19,2765.0,2935.0,2690.0,2935.0,2067844
2024-12-20,2740.0,2780.0,2650.0,2750.0,1284841
2024-12-23,2975.0,2995.0,2680.0,2725.0,1362736
2024-12-24,3050.0,3080.0,2940.0,2975.0,578079
2024-12-26,3000.0,3045.0,2965.0,2995.0,1394211
2024-12-27,2895.0,3035.0,2875.0,3035.0,809293
2024-12-30,2785.0,2910.0,2765.0,2895.0,878718
2025-01-02,2855.0,2965.0,2795.0,2795.0,985951
2025-01-03,2820.0,2915.0,2715.0,2870.0,2198424
2025-01-06,2845.0,2890.0,2820.0,2830.0,1026687
2025-01-07,2820.0,2880.0,2790.0,2870.0,952415
2025-01-08,2855.0,2870.0,2730.0,2850.0,673358
2025-01-09,2920.0,2935.0,2820.0,2870.0,608359
2025-01-10,2920.0,2950.0,2820.0,2950.0,674832
2025-01-13,2825.0,2915.0,2810.0,2915.0,852376
2025-01-14,2855.0,2950.0,2790.0,2825.0,420379
2025-01-15,2750.0,2895.0,2705.0,2855.0,910541
2025-01-16,2610.0,2770.0,2590.0,2755.0,1268852
2025-01-17,2430.0,2645.0,2410.0,2625.0,1300923
2025-01-20,2545.0,2570.0,2450.0,2450.0,803192
2025-01-21,2575.0,2625.0,2425.0,2585.0,485748
2025-01-22,2735.0,2750.0,2580.0,2600.0,394062
2025-01-23,2680.0,2775.0,2650.0,2730.0,525017
2025-01-24,2670.0,2705.0,2425.0,2660.0,388824
2025-01-27,2560.0,2670.0,2510.0,2670.0,456183
2025-01-28,2500.0,2645.0,2435.0,2600.0,742390
2025-01-29,2585.0,2620.0,2485.0,2490.0,394792
2025-01-30,2610.0,2700.0,2600.0,2600.0,653783
2025-01-31,2495.0,2645.0,2485.0,2600.0,448241
2025-02-03,2400.0,2465.0,2350.0,2410.0,374270
2025-02-04,2395.0,2445.0,2360.0,2380.0,858217
2025-02-05,2360.0,2400.0,2325.0,2400.0,829197
2025-02-06,2275.0,2430.0,2250.0,2380.0,589386
2025-02-07,2230.0,2310.0,2190.0,2280.0,631431
2025-02-10,2210.0,2290.0,2165.0,2225.0,649762
2025-02-11,2150.0,2270.0,2060.0,2180.0,1604342
2025-02-12,2230.0,2325.0,2080.0,2165.0,1370589
2025-02-13,2420.0,2440.0,2240.0,2315.0,855014
2025-02-14,2530.0,2550.0,2360.0,2450.0,1244938
2025-02-17,2355.0,2470.0,2335.0,2440.0,924668
2025-02-18,2460.0,2470.0,2330.0,2340.0,1551975
2025-02-19,2515.0,2550.0,2425.0,2485.0,484906
2025-02-20,2460.0,2545.0,2430.0,2500.0,414619
2025-02-21,2410.0,2535.0,2400.0,2460.0,640517
2025-02-24,2335.0,2480.0,2325.0,2410.0,327599
2025-02-25,2240.0,2355.0,2185.0,2305.0,1284224
2025-02-26,2180.0,2290.0,2125.0,2240.0,644212
2025-02-27,2060.0,2220.0,2050.0,2200.0,521298
2025-02-28,2115.0,2140.0,1985.0,2070.0,808957
2025-03-05,2375.0,2395.0,2040.0,2115.0,492138
2025-03-06,2245.0,2370.0,2220.0,2370.0,752584
2025-03-07,2255.0,2330.0,2155.0,2290.0,333394
2025-03-10,2075.0,2230.0,1995.0,2200.0,597361
2025-03-11,2030.0,2200.0,1995.0,2100.0,877935
2025-03-12,2105.0,2170.0,2030.0,2055.0,681964
2025-03-13,2050.0,2150.0,2040.0,2105.0,583266
2025-03-14,2115.0,2135.0,2070.0,2070.0,895698
2025-03-17,2095.0,2135.0,2080.0,2135.0,666831
2025-03-18,1975.0,2075.0,1965.0,2075.0,1100135
2025-03-19,2055.0,2065.0,1995.0,2025.0,588634
2025-03-20,2065.0,2090.0,2040.0,2075.0,384719
2025-03-21,2160.0,2175.0,2035.0,2050.0,465761
2025-03-25,2170.0,2235.0,2160.0,2165.0,873123
2025-03-26,2125.0,2230.0,2120.0,2200.0,606321
2025-03-27,2190.0,2230.0,2125.0,2140.0,668194
2025-03-28,2120.0,2240.0,2110.0,2175.0,365402
2025-03-31,2105.0,2120.0,2000.0,2090.0,389744
2025-04-01,2095.0,2185.0,2080.0,2110.0,411581
2025-04-03,2005.0,2090.0,2000.0,2090.0,229191
2025-04-04,1830.0,1940.0,1760.0,1940.0,761787
2025-04-07,1640.0,1880.0,1625.0,1760.0,1587500
2025-04-08,1440.0,1725.0,1425.0,1710.0,2619521
2025-04-09,1610.0,1685.0,1330.0,1475.0,3608350
2025-04-10,1525.0,1595.0,1465.0,1550.0,1089317
2025-04-11,1745.0,1775.0,1560.0,1595.0,1129420
2025-04-14,2085.0,2105.0,1805.0,2050.0,1873055
2025-04-15,2070.0,2145.0,2015.0,2120.0,1482575
